word,length,velocity_x,velocity_y,author
землю,0.480000000000004,6.25,12.5,Sergey Nemchinskiy
помню,0.5700000000000074,14.583333333333329,11.11111111111111,Sergey Nemchinskiy
помню,0.4200000000000017,6.510416666666666,12.760416666666666,Sergey Nemchinskiy
помню,0.4200000000000017,8.072916666666666,16.40625,Sergey Nemchinskiy
помню,0.45000000000001705,10.648148148148147,17.59259259259259,Sergey Nemchinskiy
помню,0.44999999999998863,9.027777777777777,44.21296296296297,Sergey Nemchinskiy
помню,0.4499999999999318,8.101851851851851,15.972222222222223,Sergey Nemchinskiy
пользовался,0.6299999999999955,8.18452380952381,14.136904761904761,Sergey Nemchinskiy
пользовался,0.6299999999999955,13.62179487179487,16.50641025641026,Sergey Nemchinskiy
моя,0.20999999999999375,1.3888888888888888,20.138888888888893,Sergey Nemchinskiy
мама,0.3299999999999983,8.680555555555554,11.458333333333332,Sergey Nemchinskiy
работала,0.480000000000004,4.166666666666667,14.583333333333334,Sergey Nemchinskiy
величиной,0.6899999999999977,7.942708333333334,13.020833333333334,Sergey Nemchinskiy
зал,0.21000000000000796,10.416666666666668,9.027777777777777,Sergey Nemchinskiy
консерватории,0.855087999999995,7.083333333333333,15.937500000000002,Sergey Nemchinskiy
большие,0.480000000000004,3.5416666666666665,19.791666666666664,Sergey Nemchinskiy
большие,0.5593069999999898,10.590277777777779,12.847222222222221,Sergey Nemchinskiy
бумажных,0.5099999999999909,8.712121212121213,9.46969696969697,Sergey Nemchinskiy
торфа,0.3299999999999983,7.291666666666667,7.291666666666667,Sergey Nemchinskiy
появился,0.7199999999999989,4.166666666666667,11.718749999999998,Sergey Nemchinskiy
появился,0.5399999999999636,9.469696969696969,14.393939393939394,Sergey Nemchinskiy
один,0.30000000000001137,6.597222222222222,5.902777777777779,Sergey Nemchinskiy
один,0.3300000000000409,9.722222222222223,16.319444444444446,Sergey Nemchinskiy
один,0.2400000000000091,4.6875,11.979166666666666,Sergey Nemchinskiy
из,0.14999999999999147,7.291666666666666,38.541666666666664,Sergey Nemchinskiy
из,0.12000000000000455,6.25,6.25,Sergey Nemchinskiy
из,0.20999999999997954,2.083333333333333,4.861111111111112,Sergey Nemchinskiy
из,0.17999999999994998,13.541666666666668,9.375,Sergey Nemchinskiy
из,0.12000000000000455,29.166666666666668,14.583333333333334,Sergey Nemchinskiy
из,0.12000000000011823,4.166666666666666,31.25,Sergey Nemchinskiy
первых,0.4200000000000017,9.027777777777777,16.666666666666664,Sergey Nemchinskiy
первых,0.32999999999992724,10.714285714285714,14.583333333333332,Sergey Nemchinskiy
мобильных,0.480000000000004,5.625,8.333333333333334,Sergey Nemchinskiy
телефонов,0.6599999999999966,7.5892857142857135,9.672619047619047,Sergey Nemchinskiy
формата,0.539999999999992,39.40972222222223,15.45138888888889,Sergey Nemchinskiy
пятьдесят,0.5699999999999932,7.051282051282051,11.37820512820513,Sergey Nemchinskiy
убиваем,0.5700000000000216,5.555555555555556,10.069444444444443,Sergey Nemchinskiy
телефон,0.5100000000000193,9.659090909090908,10.606060606060606,Sergey Nemchinskiy
мой,0.27000000000001023,13.020833333333334,24.479166666666668,Sergey Nemchinskiy
сын,0.29999999999998295,13.541666666666666,32.63888888888889,Sergey Nemchinskiy
скажет,0.5100000000000193,8.901515151515154,10.227272727272728,Sergey Nemchinskiy
появились,0.5100000000000193,8.522727272727273,20.833333333333336,Sergey Nemchinskiy
первые,0.38999999999998636,6.510416666666666,14.0625,Sergey Nemchinskiy
одного,0.5099999999999909,8.712121212121213,21.022727272727273,Sergey Nemchinskiy
аккумулятора,0.6299999999999955,8.035714285714286,17.857142857142858,Sergey Nemchinskiy
было,0.27000000000001023,8.333333333333334,9.583333333333334,Sergey Nemchinskiy
было,0.2400000000000091,16.666666666666664,22.395833333333336,Sergey Nemchinskiy
было,0.2400000000000091,6.249999999999999,11.458333333333334,Sergey Nemchinskiy
было,0.2099999999999227,6.25,22.395833333333336,Sergey Nemchinskiy
достаточно,0.5999999999999943,19.070512820512818,9.615384615384613,Sergey Nemchinskiy
чтобы,0.27000000000001023,11.979166666666666,14.583333333333334,Sergey Nemchinskiy
чтобы,0.32999999999992724,6.944444444444445,17.013888888888886,Sergey Nemchinskiy
чтобы,0.36000000000001364,8.333333333333332,20.833333333333336,Sergey Nemchinskiy
чтобы,0.3300000000000409,2.430555555555556,13.88888888888889,Sergey Nemchinskiy
проехать,0.44999999999998863,10.625,32.5,Sergey Nemchinskiy
пятьсот,0.38999999999998636,9.895833333333332,13.020833333333332,Sergey Nemchinskiy
километров,0.75,7.352941176470589,11.519607843137255,Sergey Nemchinskiy
надеюсь,0.5999999999999943,7.53205128205128,18.75,Sergey Nemchinskiy
надеюсь,0.5999999999999943,6.8910256410256405,7.051282051282051,Sergey Nemchinskiy
сказать,0.44999999999998863,9.583333333333332,14.583333333333334,Sergey Nemchinskiy
человек,0.4200000000000159,6.712962962962962,8.333333333333332,Sergey Nemchinskiy
человек,0.6299999999999955,9.970238095238095,21.57738095238095,Sergey Nemchinskiy
человек,0.6299999999999955,5.05952380952381,8.779761904761905,Sergey Nemchinskiy
человек,0.4799999999999045,9.583333333333334,19.583333333333336,Sergey Nemchinskiy
высадился,0.5999999999999943,5.608974358974359,5.929487179487179,Sergey Nemchinskiy
очень,0.30000000000001137,9.722222222222223,10.069444444444446,Sergey Nemchinskiy
очень,0.3300000000000409,4.861111111111112,13.541666666666666,Sergey Nemchinskiy
компьютерный,0.6299999999999955,10.267857142857142,12.500000000000004,Sergey Nemchinskiy
вирус,0.3900000000000148,7.03125,8.333333333333334,Sergey Nemchinskiy
вирус,0.47999999999998977,21.041666666666664,16.458333333333336,Sergey Nemchinskiy
заразил,0.5099999999999909,4.356060606060605,9.848484848484848,Sergey Nemchinskiy
тридцать,0.47999999999998977,5.416666666666666,9.374999999999996,Sergey Nemchinskiy
тридцать,0.4500000000000455,5.555555555555555,10.416666666666668,Sergey Nemchinskiy
тысяч,0.36000000000001364,9.226190476190474,13.988095238095235,Sergey Nemchinskiy
тысяч,0.4200000000000159,7.4074074074074066,14.120370370370368,Sergey Nemchinskiy
тысяч,0.42000000000007276,41.66666666666667,69.67592592592591,Sergey Nemchinskiy
тысяч,0.38999999999998636,6.770833333333334,17.447916666666664,Sergey Nemchinskiy
тысяч,0.35999999999989996,5.357142857142856,6.845238095238096,Sergey Nemchinskiy
тысяч,0.38999999999998636,5.729166666666666,22.135416666666664,Sergey Nemchinskiy
заражения,0.6899999999999977,5.0,6.666666666666667,Sergey Nemchinskiy
пятидесяти,0.7200000000000273,10.416666666666668,17.708333333333332,Sergey Nemchinskiy
пятидесяти,0.6795700000000124,6.805555555555556,12.222222222222221,Sergey Nemchinskiy
странах,0.4800000000000182,6.875000000000001,14.791666666666666,Sergey Nemchinskiy
больше,0.35999999999989996,13.69047619047619,10.714285714285717,Sergey Nemchinskiy
сша,0.38999999999998636,7.03125,14.84375,Sergey Nemchinskiy
сша,0.4800000000000182,6.666666666666667,9.375000000000002,Sergey Nemchinskiy
разобраться,0.5699999999999932,8.814102564102564,15.064102564102564,Sergey Nemchinskiy
безопасности,0.75,8.463541666666668,14.192708333333334,Sergey Nemchinskiy
компании,0.5699999999999932,6.249999999999999,12.500000000000004,Sergey Nemchinskiy
компании,0.6000000000000227,8.653846153846153,9.775641025641022,Sergey Nemchinskiy
компании,0.5099999999999909,9.090909090909092,19.886363636363637,Sergey Nemchinskiy
компании,0.5399999999999636,7.007575757575759,12.121212121212123,Sergey Nemchinskiy
компании,0.6299999999998818,8.779761904761905,11.011904761904761,Sergey Nemchinskiy
компании,0.5399999999999636,9.027777777777779,8.333333333333332,Sergey Nemchinskiy
карбон,0.5099999999999909,12.5,10.416666666666666,Sergey Nemchinskiy
блэк,0.45000000000001705,7.870370370370369,8.333333333333332,Sergey Nemchinskiy
кто,0.7199999999999989,22.005208333333336,31.380208333333332,Sergey Nemchinskiy
кто,0.18000000000000682,27.777777777777775,22.22222222222222,Sergey Nemchinskiy
главное,0.4800000000000182,14.166666666666666,18.333333333333332,Sergey Nemchinskiy
зачем,0.47999999999998977,8.958333333333334,29.583333333333332,Sergey Nemchinskiy
выяснить,0.5400000000000205,21.21212121212121,10.606060606060606,Sergey Nemchinskiy
пока,0.23999999999998067,8.333333333333332,16.145833333333336,Sergey Nemchinskiy
пока,0.2400000000000091,12.5,19.791666666666664,Sergey Nemchinskiy
пока,0.36000000000012733,20.238095238095237,33.63095238095238,Sergey Nemchinskiy
удалось,0.539999999999992,7.007575757575759,7.007575757575759,Sergey Nemchinskiy
две,0.21000000000003638,72.39583333333334,25.0,Sergey Nemchinskiy
две,0.17999999999994998,8.333333333333334,14.583333333333334,Sergey Nemchinskiy
две,0.17999999999994998,10.416666666666668,5.208333333333333,Sergey Nemchinskiy
две,0.2099999999999227,4.687499999999999,8.333333333333334,Sergey Nemchinskiy
две,0.18000000000006366,11.11111111111111,6.25,Sergey Nemchinskiy
две,0.36000000000001364,7.142857142857142,17.26190476190476,Sergey Nemchinskiy
две,0.15000000000009095,6.25,20.833333333333336,Sergey Nemchinskiy
две,0.18000000000006366,10.416666666666666,17.708333333333336,Sergey Nemchinskiy
под,0.15000000000000568,2.083333333333333,12.5,Sergey Nemchinskiy
под,0.15000000000000568,9.375,6.25,Sergey Nemchinskiy
сильвер,0.4199999999999875,9.953703703703704,13.657407407407407,Sergey Nemchinskiy
сильвер,0.36000000000001364,8.630952380952381,7.440476190476191,Sergey Nemchinskiy
систему,0.4800000000000182,9.166666666666666,14.166666666666666,Sergey Nemchinskiy
систему,0.4500000000000455,6.018518518518518,11.11111111111111,Sergey Nemchinskiy
абсолютно,0.5400000000000205,10.590277777777777,7.291666666666667,Sergey Nemchinskiy
бы,0.12000000000000455,2.083333333333333,0.0,Sergey Nemchinskiy
бы,0.1500000000000341,45.833333333333336,19.791666666666664,Sergey Nemchinskiy
бы,0.12000000000000455,8.333333333333332,10.416666666666668,Sergey Nemchinskiy
за,0.14999999999997726,11.458333333333332,18.75,Sergey Nemchinskiy
за,0.1500000000000341,12.5,12.5,Sergey Nemchinskiy
за,0.1500000000000341,7.291666666666667,16.666666666666664,Sergey Nemchinskiy
за,0.2099999999999227,6.25,10.416666666666668,Sergey Nemchinskiy
за,0.18000000000006366,22.916666666666668,25.0,Sergey Nemchinskiy
за,0.12000000000000455,0.0,2.083333333333333,Sergey Nemchinskiy
за,0.17999999999994998,12.5,15.625,Sergey Nemchinskiy
за,0.12000000000000455,8.333333333333332,8.333333333333332,Sergey Nemchinskiy
за,0.15000000000009095,7.291666666666667,11.458333333333332,Sergey Nemchinskiy
за,0.18000000000006366,5.208333333333333,23.958333333333332,Sergey Nemchinskiy
за,0.2400000000000091,4.6875,31.25,Sergey Nemchinskiy
за,0.15000000000009095,9.375,10.416666666666666,Sergey Nemchinskiy
можно,0.38999999999998636,10.677083333333334,17.447916666666664,Sergey Nemchinskiy
можно,0.2700000000000955,8.333333333333332,10.9375,Sergey Nemchinskiy
только,0.4199999999999591,7.8125,7.03125,Sergey Nemchinskiy
самое,0.3900000000000148,8.59375,11.197916666666668,Sergey Nemchinskiy
самое,0.36000000000001364,14.880952380952378,22.023809523809526,Sergey Nemchinskiy
интересное,0.5999999999999943,6.730769230769231,9.775641025641026,Sergey Nemchinskiy
функцию,0.4199999999999875,5.208333333333333,13.541666666666666,Sergey Nemchinskiy
обычно,0.3900000000000148,10.416666666666668,9.635416666666668,Sergey Nemchinskiy
используются,0.5999999999999943,10.73717948717949,17.628205128205128,Sergey Nemchinskiy
профессиональных,0.8999999999999773,4.464285714285714,20.734126984126984,Sergey Nemchinskiy
разведывательных,0.960000000000008,4.734848484848485,14.583333333333334,Sergey Nemchinskiy
операциях,0.6899999999999977,3.3854166666666665,7.03125,Sergey Nemchinskiy
это,0.18000000000000682,13.541666666666666,9.375,Sergey Nemchinskiy
это,0.17422899999999686,6.25,20.833333333333336,Sergey Nemchinskiy
это,0.18000000000000682,6.25,9.375,Sergey Nemchinskiy
это,0.2699999999999818,5.208333333333333,9.375000000000002,Sergey Nemchinskiy
это,0.2699999999999818,12.5,16.250000000000004,Sergey Nemchinskiy
это,0.17999999999994998,16.666666666666668,40.625,Sergey Nemchinskiy
это,0.2699999999999818,8.333333333333334,18.229166666666668,Sergey Nemchinskiy
это,0.2999999999999545,4.166666666666666,10.069444444444443,Sergey Nemchinskiy
это,0.18000000000006366,8.333333333333332,29.86111111111111,Sergey Nemchinskiy
это,0.2699999999999818,4.687499999999999,8.333333333333332,Sergey Nemchinskiy
это,0.4199999999999591,7.4074074074074066,14.583333333333337,Sergey Nemchinskiy
это,0.3000000000000682,9.583333333333334,22.916666666666668,Sergey Nemchinskiy
это,0.3000000000000682,4.861111111111112,18.75,Sergey Nemchinskiy
это,0.15000000000009095,11.458333333333334,11.458333333333334,Sergey Nemchinskiy
наталкивает,0.5999999999999943,13.141025641025642,11.698717948717949,Sergey Nemchinskiy
специалистов,0.6599999999999966,8.055555555555555,14.86111111111111,Sergey Nemchinskiy
специалистов,0.8100000000000023,7.986111111111111,14.699074074074073,Sergey Nemchinskiy
специалистов,0.6899999999999977,23.611111111111114,16.666666666666664,Sergey Nemchinskiy
специалистов,0.75,11.76470588235294,20.220588235294116,Sergey Nemchinskiy
специалистов,0.75,6.985294117647058,16.29901960784313,Sergey Nemchinskiy
специалистов,0.8999999999999773,8.333333333333332,7.142857142857144,Sergey Nemchinskiy
специалистов,0.75,8.455882352941178,20.71078431372549,Sergey Nemchinskiy
действительно,0.6599999999999966,8.928571428571429,17.261904761904763,Sergey Nemchinskiy
серьёзная,0.5699999999999932,7.638888888888888,8.333333333333332,Sergey Nemchinskiy
угроза,0.539999999999992,6.770833333333333,13.368055555555555,Sergey Nemchinskiy
разработчиков,0.8100000000000023,4.824561403508771,12.171052631578947,Sergey Nemchinskiy
разработчиков,0.8400000000000318,6.578947368421052,14.144736842105257,Sergey Nemchinskiy
которыми,0.45000000000001705,6.458333333333332,10.208333333333334,Sergey Nemchinskiy
которыми,0.44999999999998863,7.638888888888889,28.703703703703702,Sergey Nemchinskiy
распространялся,0.839999999999975,8.662280701754385,9.868421052631579,Sergey Nemchinskiy
пару,0.38999999999998636,5.729166666666666,10.15625,Sergey Nemchinskiy
надеяться,0.5699999999999932,4.513888888888888,11.805555555555554,Sergey Nemchinskiy
предотвратить,0.75,7.352941176470587,18.137254901960787,Sergey Nemchinskiy
давно,0.5099999999999909,8.522727272727272,28.598484848484844,Sergey Nemchinskiy
виндоус,0.5999999999999943,8.493589743589745,10.737179487179487,Sergey Nemchinskiy
виндоус,0.3921679999999981,10.416666666666668,13.802083333333332,Sergey Nemchinskiy
пришлось,0.6599999999999966,9.523809523809524,15.178571428571432,Sergey Nemchinskiy
каково,0.3599999999999852,11.904761904761905,22.61904761904762,Sergey Nemchinskiy
моё,0.2400000000000091,13.020833333333332,10.9375,Sergey Nemchinskiy
удивление,0.6599999999999966,9.027777777777777,15.972222222222221,Sergey Nemchinskiy
когда,0.27000000000001023,3.125,10.416666666666666,Sergey Nemchinskiy
сказали,0.5099999999999909,8.541666666666666,21.04166666666667,Sergey Nemchinskiy
мне,0.2400000000000091,14.583333333333332,14.0625,Sergey Nemchinskiy
мне,0.2999999999999545,20.416666666666668,17.083333333333332,Sergey Nemchinskiy
серьёзно,0.539999999999992,12.31060606060606,19.12878787878788,Sergey Nemchinskiy
серьёзно,0.75,6.25,7.598039215686275,Sergey Nemchinskiy
серьёзно,0.5699999999999363,7.638888888888889,16.319444444444446,Sergey Nemchinskiy
нужны,0.45000000000001705,9.953703703703704,7.638888888888888,Sergey Nemchinskiy
нужны,0.5699999999999932,9.027777777777777,9.20138888888889,Sergey Nemchinskiy
нужны,0.2999999999999545,6.666666666666667,21.25,Sergey Nemchinskiy
нужны,0.39000000000010004,5.208333333333333,10.677083333333332,Sergey Nemchinskiy
засилья,0.539999999999992,10.069444444444443,14.23611111111111,Sergey Nemchinskiy
вирусов,0.44999999999998863,11.11111111111111,13.194444444444445,Sergey Nemchinskiy
прошла,0.5100000000000193,39.39393939393939,18.37121212121212,Sergey Nemchinskiy
сети,0.27000000000001023,6.666666666666667,19.58333333333333,Sergey Nemchinskiy
спокойно,0.6299999999999955,6.845238095238095,7.8869047619047645,Sergey Nemchinskiy
так,0.2400000000000091,10.9375,21.354166666666668,Sergey Nemchinskiy
так,0.30000000000001137,10.416666666666668,8.75,Sergey Nemchinskiy
так,0.2681840000000193,14.166666666666666,12.083333333333336,Sergey Nemchinskiy
так,0.12000000000011823,16.666666666666664,16.666666666666664,Sergey Nemchinskiy
правда,0.44999999999998863,7.499999999999998,10.416666666666668,Sergey Nemchinskiy
правда,0.4800000000000182,7.708333333333332,16.25,Sergey Nemchinskiy
тем,0.27000000000001023,5.0,17.916666666666664,Sergey Nemchinskiy
более,0.4200000000000159,9.953703703703704,10.879629629629632,Sergey Nemchinskiy
более,0.2999999999999545,8.75,19.583333333333336,Sergey Nemchinskiy
более,0.3299999999999841,22.22222222222222,12.5,Sergey Nemchinskiy
более,0.36000000000001364,4.464285714285714,13.69047619047619,Sergey Nemchinskiy
более,0.4800000000000182,9.791666666666664,17.916666666666668,Sergey Nemchinskiy
более,0.3300000000000409,8.333333333333332,17.361111111111114,Sergey Nemchinskiy
более,0.37602499999979955,11.011904761904761,15.476190476190474,Sergey Nemchinskiy
если,0.3299999999999841,7.638888888888889,10.416666666666668,Sergey Nemchinskiy
если,0.4200000000000159,7.8125,20.572916666666664,Sergey Nemchinskiy
если,0.4499999999999318,12.962962962962965,27.777777777777775,Sergey Nemchinskiy
пострадали,0.6599999999999966,4.613095238095238,12.648809523809526,Sergey Nemchinskiy
анекдоте,0.5999999999999943,8.173076923076923,11.538461538461537,Sergey Nemchinskiy
страшно,0.6299999999999955,12.05357142857143,19.196428571428573,Sergey Nemchinskiy
представить,0.660000000000025,20.833333333333332,17.559523809523807,Sergey Nemchinskiy
шутка,0.3299999999999841,8.333333333333332,5.208333333333334,Sergey Nemchinskiy
конечно,0.5099999999999909,5.871212121212122,6.628787878787879,Sergey Nemchinskiy
вузы,0.34514599999999973,7.738095238095237,9.226190476190476,Sergey Nemchinskiy
справляются,0.7199999999999989,7.291666666666666,17.838541666666668,Sergey Nemchinskiy
растущим,0.5699999999999932,9.375,14.583333333333332,Sergey Nemchinskiy
спросом,0.5099999999999909,19.12878787878788,26.89393939393939,Sergey Nemchinskiy
спросом,0.5699999999999932,22.743055555555554,31.770833333333332,Sergey Nemchinskiy
программистов,0.8100000000000023,9.83796296296296,10.87962962962963,Sergey Nemchinskiy
об,0.18000000000000682,16.666666666666668,44.791666666666664,Sergey Nemchinskiy
об,0.12000000000000455,0.0,8.333333333333332,Sergey Nemchinskiy
этом,0.20999999999997954,10.416666666666668,18.055555555555554,Sergey Nemchinskiy
этом,0.2700000000000955,7.916666666666666,11.666666666666666,Sergey Nemchinskiy
этом,0.2400000000000091,6.770833333333333,20.833333333333336,Sergey Nemchinskiy
сообщает,0.6000000000000227,7.051282051282051,20.032051282051285,Sergey Nemchinskiy
сообщает,0.5399999999999636,6.423611111111111,19.96527777777778,Sergey Nemchinskiy
эффективного,0.6431249999999977,5.208333333333333,9.672619047619047,Sergey Nemchinskiy
аналитический,0.6361820000000193,7.142857142857142,11.309523809523807,Sergey Nemchinskiy
центр,0.4200000000000159,9.027777777777777,20.138888888888886,Sergey Nemchinskiy
созданный,0.6000000000000227,7.051282051282051,9.935897435897436,Sergey Nemchinskiy
по,0.12000000000000455,2.083333333333333,6.25,Sergey Nemchinskiy
по,0.1500000000000341,9.375,23.958333333333332,Sergey Nemchinskiy
по,0.12000000000000455,10.416666666666668,6.25,Sergey Nemchinskiy
по,0.14999999999997726,11.458333333333334,7.291666666666667,Sergey Nemchinskiy
по,0.15000000000009095,16.666666666666668,16.666666666666668,Sergey Nemchinskiy
по,0.12000000000000455,2.083333333333333,16.666666666666664,Sergey Nemchinskiy
инициативе,0.5999999999999659,7.211538461538463,16.50641025641026,Sergey Nemchinskiy
украинского,0.6000000000000227,9.775641025641026,11.378205128205126,Sergey Nemchinskiy
экономики,0.660000000000025,5.059523809523809,6.845238095238096,Sergey Nemchinskiy
экономики,0.5699999999999363,22.048611111111107,14.930555555555555,Sergey Nemchinskiy
говорится,0.4500000000000455,6.944444444444445,10.87962962962963,Sergey Nemchinskiy
исследовании,0.660000000000025,6.666666666666667,13.88888888888889,Sergey Nemchinskiy
ежегодно,0.7800000000000296,10.661764705882353,12.990196078431374,Sergey Nemchinskiy
требуется,0.57000000000005,11.057692307692307,16.98717948717949,Sergey Nemchinskiy
новых,0.2999999999999545,15.416666666666668,9.583333333333334,Sergey Nemchinskiy
новых,0.27000000000003865,17.083333333333332,14.166666666666666,Sergey Nemchinskiy
последние,0.5099999999999909,8.712121212121213,14.204545454545455,Sergey Nemchinskiy
последние,0.5399999999999636,16.145833333333336,16.319444444444446,Sergey Nemchinskiy
пять,0.2400000000000091,4.6875,7.8125,Sergey Nemchinskiy
шестнадцать,0.6900000000000546,7.916666666666666,15.972222222222221,Sergey Nemchinskiy
двадцать,0.41654300000004696,5.729166666666666,10.416666666666668,Sergey Nemchinskiy
двадцать,0.44999999999998863,9.49074074074074,11.342592592592595,Sergey Nemchinskiy
двадцать,0.4800000000000182,15.208333333333332,24.375,Sergey Nemchinskiy
двадцать,0.4199999999999591,7.03125,11.197916666666666,Sergey Nemchinskiy
двадцать,0.4199999999999591,9.25925925925926,20.37037037037037,Sergey Nemchinskiy
двадцать,0.4500000000000455,6.481481481481483,8.333333333333332,Sergey Nemchinskiy
четвёртом,0.44999999999998863,4.166666666666667,10.648148148148149,Sergey Nemchinskiy
году,0.30000000000001137,4.166666666666666,9.027777777777779,Sergey Nemchinskiy
году,0.3300000000000409,8.680555555555557,17.013888888888893,Sergey Nemchinskiy
году,0.36000000000001364,7.440476190476191,13.69047619047619,Sergey Nemchinskiy
году,0.38999999999987267,6.25,11.30952380952381,Sergey Nemchinskiy
году,0.3000000000001819,9.722222222222221,15.277777777777777,Sergey Nemchinskiy
эта,0.17999999999994998,7.291666666666667,7.291666666666666,Sergey Nemchinskiy
эта,0.20999999999997954,16.145833333333332,10.937499999999998,Sergey Nemchinskiy
цифра,0.3900000000000432,6.510416666666667,11.71875,Sergey Nemchinskiy
вырастет,0.5099999999999909,7.196969696969696,12.68939393939394,Sergey Nemchinskiy
вырастет,0.5399999999999636,5.492424242424243,17.045454545454543,Sergey Nemchinskiy
три,0.18000000000000682,2.083333333333333,12.499999999999998,Sergey Nemchinskiy
три,0.2699999999999818,16.25,10.416666666666668,Sergey Nemchinskiy
три,0.3300000000000409,9.374999999999998,24.65277777777778,Sergey Nemchinskiy
три,0.21000000000003638,5.208333333333333,11.979166666666668,Sergey Nemchinskiy
три,0.2099999999999227,5.729166666666666,8.333333333333332,Sergey Nemchinskiy
три,0.38999999999998636,7.291666666666667,26.5625,Sergey Nemchinskiy
процента,0.5699999999999932,6.25,19.09722222222222,Sergey Nemchinskiy
процента,0.5099999999999909,7.575757575757576,19.696969696969695,Sergey Nemchinskiy
процента,0.6000000000000227,4.807692307692308,7.692307692307692,Sergey Nemchinskiy
очередь,0.4199999999999591,9.490740740740739,15.046296296296294,Sergey Nemchinskiy
благодаря,0.4500000000000455,6.018518518518518,8.101851851851853,Sergey Nemchinskiy
благодаря,0.4800000000000182,8.124999999999998,15.416666666666668,Sergey Nemchinskiy
увеличению,0.6599999999999682,8.928571428571427,19.94047619047619,Sergey Nemchinskiy
бюджетных,0.6299999999999955,6.9940476190476195,17.410714285714285,Sergey Nemchinskiy
мест,0.2400000000000091,7.291666666666667,6.770833333333334,Sergey Nemchinskiy
найти,0.36000000000001364,5.059523809523809,9.226190476190474,Sergey Nemchinskiy
найти,0.30000000000001137,11.458333333333332,17.361111111111114,Sergey Nemchinskiy
при,0.24114299999996547,7.812500000000002,21.354166666666664,Sergey Nemchinskiy
при,0.18000000000000682,7.291666666666666,20.833333333333332,Sergey Nemchinskiy
динамического,0.92999999999995,5.853174603174603,16.865079365079367,Sergey Nemchinskiy
роста,0.660000000000025,13.194444444444445,16.11111111111111,Sergey Nemchinskiy
роста,0.2999999999999545,15.972222222222223,12.152777777777777,Sergey Nemchinskiy
роста,0.4800000000000182,8.541666666666666,8.125,Sergey Nemchinskiy
роста,0.38999999999998636,5.989583333333333,23.958333333333332,Sergey Nemchinskiy
роста,0.3300000000001546,9.523809523809524,15.178571428571427,Sergey Nemchinskiy
тысячи,0.3299999999999841,5.902777777777779,20.833333333333336,Sergey Nemchinskiy
тысячи,0.57000000000005,8.333333333333332,6.597222222222222,Sergey Nemchinskiy
тысячи,0.2999999999999545,6.944444444444445,9.027777777777777,Sergey Nemchinskiy
тысячи,0.3000000000000682,7.986111111111112,11.11111111111111,Sergey Nemchinskiy
тысячи,0.3000000000000682,4.583333333333333,12.916666666666664,Sergey Nemchinskiy
тысячи,0.2699999999999818,9.895833333333334,11.458333333333334,Sergey Nemchinskiy
тысячи,0.5099999999999909,6.4393939393939394,11.174242424242422,Sergey Nemchinskiy
тысячи,0.2999999999999545,9.375,14.583333333333332,Sergey Nemchinskiy
тысячи,0.5699999999999363,8.173076923076923,20.192307692307693,Sergey Nemchinskiy
тысячи,0.2999999999999545,10.069444444444443,16.319444444444446,Sergey Nemchinskiy
количество,0.5099999999999909,23.484848484848484,17.613636363636363,Sergey Nemchinskiy
идти,0.27000000000003865,8.333333333333334,16.666666666666668,Sergey Nemchinskiy
идти,0.31822299999998904,6.597222222222222,10.76388888888889,Sergey Nemchinskiy
выпускников,0.6018159999999853,9.455128205128203,11.538461538461538,Sergey Nemchinskiy
может,0.3000000000000682,8.680555555555557,17.013888888888893,Sergey Nemchinskiy
может,0.2700000000000955,9.166666666666668,14.583333333333334,Sergey Nemchinskiy
может,0.2699999999999818,6.25,9.166666666666668,Sergey Nemchinskiy
до,0.12000000000000455,4.166666666666666,16.666666666666664,Sergey Nemchinskiy
тридцати,0.5099999999999909,5.681818181818182,17.8030303030303,Sergey Nemchinskiy
половиной,0.4800000000000182,6.666666666666667,11.25,Sergey Nemchinskiy
год,0.27000000000003865,6.25,7.291666666666666,Sergey Nemchinskiy
год,0.2400000000000091,7.291666666666667,16.145833333333332,Sergey Nemchinskiy
кроме,0.4199999999999591,14.84375,18.229166666666664,Sergey Nemchinskiy
кроме,0.38999999999998636,10.937500000000002,10.156249999999998,Sergey Nemchinskiy
кроме,0.36000000000001364,10.416666666666666,15.178571428571427,Sergey Nemchinskiy
кроме,0.4500000000000455,11.11111111111111,21.296296296296298,Sergey Nemchinskiy
того,0.2400000000000091,10.937499999999998,27.604166666666668,Sergey Nemchinskiy
того,0.21000000000003638,15.625,10.416666666666668,Sergey Nemchinskiy
того,0.2699999999999818,4.583333333333332,35.0,Sergey Nemchinskiy
того,0.2400000000000091,6.25,22.395833333333332,Sergey Nemchinskiy
того,0.2999999999999545,6.944444444444444,9.027777777777777,Sergey Nemchinskiy
того,0.2400000000000091,8.854166666666666,17.1875,Sergey Nemchinskiy
варианты,0.4500000000000455,9.490740740740739,13.657407407407407,Sergey Nemchinskiy
сдержанного,0.8100000000000023,29.057017543859654,30.153508771929822,Sergey Nemchinskiy
из-за,0.17999999999994998,48.958333333333336,61.458333333333336,Sergey Nemchinskiy
из-за,0.2699999999999818,7.916666666666666,17.5,Sergey Nemchinskiy
медленного,0.57000000000005,9.722222222222223,14.930555555555555,Sergey Nemchinskiy
где,0.18000000000000682,9.375,11.458333333333334,Sergey Nemchinskiy
где,0.20999999999997954,11.805555555555557,12.5,Sergey Nemchinskiy
восемь,0.4200000000000159,38.54166666666667,12.760416666666666,Sergey Nemchinskiy
восемь,0.4800000000000182,10.0,10.833333333333332,Sergey Nemchinskiy
